numero-experimentation,type-experimentation,site-essai,systeme-essai,lot-cellules,passage,stress,temps-traitement,genes-analyses,proteine-correspondante,proteines-analysees,gene-correspondant,projet,nom-item,numero-item,type-echantillon,nom-r-et-d,nom-commercial,reference-produit,pourcentage-produit,genre,espece,fold-change,augmentation-diminution,notation
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PPP3R1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CCDC172,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,39",39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,IFNL1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,59",59 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SCFD2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SUPT20H,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HOMER2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MXRA5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,7",70 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ACSL1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CADM4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MBNL3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,39",39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KCNK12,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,84",84 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MYBPH,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,4",40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,IMMT,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MAMLD1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,63",63 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GATA2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CDC42EP3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,38",38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DLX2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,33",33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MAMDC2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,38",38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NEK7,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,7",70 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MLN,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CTXN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,38",38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PCDHGB7,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GYG1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GPC4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,46",46 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TRIM16,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,4",40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OSR2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,4",40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PCDHGB4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,77",77 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,STARD10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,XIRP1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,62",62 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CCNO,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,33",33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,BPIFA1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RGPD6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,69",69 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CEBPZOS,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,42",42 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CD79A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,61",61 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PAX4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ORMDL3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KCNAB2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,48",48 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CRYZL2P-SEC16B,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MTRF1L,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,39",39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PADI6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MTHFR,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FRYL,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,46",46 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SCRN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,62",62 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MANEA,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RAB3D,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,EHHADH,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,49",49 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FUBP3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,4",40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MSX1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,52",52 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DRICH1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PTCD3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TXNRD1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,5",50 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SSTR1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FRMPD4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,52",52 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,VHLL,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,56",56 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PDZK1IP1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,33",33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LATS1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FBXL7,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,56",56 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,UBE2E1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,BARD1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DMXL2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,49",49 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PFN3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,36",36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF157,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,85",85 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CTSZ,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"7,37",637 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,USP37,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,45",45 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CNFN,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SORCS3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LRRIQ3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,37",37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,BMT2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GOLIM4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,46",46 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,APCDD1L,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,37",37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FAM118A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,77",77 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RHOF,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,THPO,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,36",36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DHX8,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,37",37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,IFNA4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,36",36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LRP12,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,IRF6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,37",37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,B4GALNT1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RAB5C,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,83",83 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SCARF1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ANXA6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KCNK5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,38",38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RNF19B,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CACNA1H,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,38",38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FKBP10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,97",97 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ARHGAP35,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,63",63 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CD3D,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,34",34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF621,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,79",79 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ARL10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,33",33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF738,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RALGPS2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,36",36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,B4GALT1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,37",37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CDK14,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SYDE1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,98",98 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TMEM95,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,35",35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HNRNPUL1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MALL,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,51",51 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ACTR2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,6",60 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GOLM1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CNTF,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,32",32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,H1-4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,49",49 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF181,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,33",33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SNX12,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,45",45 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NBPF12,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,3",30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KLHDC3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,31",31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MME,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,43",43 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,USP13,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,47",47 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OR6K2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CEACAM20,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,44",44 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HBQ1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,41",41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NT5C2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,61",61 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PCSK1N,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,48",48 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NPIPA8,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"1,45",45 %,
